productid,brand,Price,Price_Rank
410701,Samsung,54900,287
535970,Samsung,54900,287
804320,Samsung,54900,287
871407,Samsung,53900,293
228780,Samsung,53900,293
327672,Samsung,53900,293
397567,Samsung,53900,293
411559,Samsung,53900,293
514486,Samsung,53900,293
548403,Samsung,53900,293
609480,Samsung,53900,293
620985,Samsung,53900,293
685225,Samsung,53900,293
844938,Samsung,53900,293
989197,Samsung,52900,304
19912,Samsung,52900,304
119452,Samsung,52900,304
280921,Samsung,52900,304
402800,Samsung,52900,304
431984,Samsung,52900,304
509999,Samsung,52900,304
582370,Samsung,52900,304
610026,Samsung,52900,304
749020,Samsung,52900,304
789159,Samsung,52900,304
828693,Samsung,52900,304
968264,Samsung,51900,316
11238,Samsung,51900,316
74978,Samsung,51900,316
322502,Samsung,51900,316
414257,Samsung,51900,316
462182,Samsung,51900,316
510378,Samsung,51900,316
562106,Samsung,51900,316
735866,Samsung,51900,316
761501,Samsung,51900,316
801443,Samsung,51900,316
888657,Samsung,50900,327
67625,Samsung,50900,327
197532,Samsung,50900,327
430325,Samsung,50900,327
520883,Samsung,50900,327
556269,Samsung,50900,327
580317,Samsung,50900,327
642664,Samsung,50900,327
681827,Samsung,50900,327
691379,Samsung,50900,327
966542,Samsung,49900,337
151942,Samsung,49900,337
179866,Samsung,49900,337
230083,Samsung,49900,337
354274,Samsung,49900,337
548531,Samsung,49900,337
572998,Samsung,49900,337
628111,Samsung,49900,337
702521,Samsung,49900,337
763482,Samsung,49900,337
822223,Samsung,49900,337
850765,Samsung,49900,337
874202,Samsung,48900,349
106721,Samsung,48900,349
898032,Samsung,48900,349
108486,Samsung,48900,349
968809,Samsung,48900,349
226005,Samsung,48900,349
972946,Samsung,48900,349
243306,Samsung,48900,349
980638,Samsung,48900,349
337896,Samsung,48900,349
354309,Samsung,48900,349
417283,Samsung,48900,349
441341,Samsung,48900,349
516186,Samsung,48900,349
578430,Samsung,48900,349
68282,Samsung,47900,364
96479,Samsung,47900,364
162620,Samsung,47900,364
208631,Samsung,47900,364
247018,Samsung,47900,364
531543,Samsung,47900,364
550292,Samsung,47900,364
613292,Samsung,47900,364
695051,Samsung,47900,364
712976,Samsung,47900,364
868106,Samsung,46900,374
45998,Samsung,46900,374
896476,Samsung,46900,374
161762,Samsung,46900,374
379319,Samsung,46900,374
470440,Samsung,46900,374
477454,Samsung,46900,374
594119,Samsung,46900,374
648458,Samsung,46900,374
788842,Samsung,46900,374
899884,Samsung,45900,384
120477,Samsung,45900,384
156946,Samsung,45900,384
166733,Samsung,45900,384
378953,Samsung,45900,384
735854,Samsung,45900,384
760475,Samsung,45900,384
773412,Samsung,45900,384
819372,Samsung,45900,384
941500,Samsung,44900,393
80655,Samsung,44900,393
956912,Samsung,44900,393
168770,Samsung,44900,393
188532,Samsung,44900,393
299731,Samsung,44900,393
337626,Samsung,44900,393
369821,Samsung,44900,393
406435,Samsung,44900,393
407342,Samsung,44900,393
422777,Samsung,44900,393
440683,Samsung,44900,393
536141,Samsung,44900,393
597133,Samsung,44900,393
681122,Samsung,44900,393
701065,Samsung,44900,393
767760,Samsung,44900,393
953880,Samsung,43900,410
302656,Samsung,43900,410
327398,Samsung,43900,410
455957,Samsung,43900,410
485340,Samsung,43900,410
652544,Samsung,43900,410
815569,Samsung,43900,410
852013,Samsung,42900,417
30139,Samsung,42900,417
529780,Samsung,42900,417
591915,Samsung,42900,417
605399,Samsung,42900,417
656582,Samsung,42900,417
693179,Samsung,42900,417
743537,Samsung,42900,417
259087,Samsung,41900,425
322350,Samsung,41900,425
360056,Samsung,41900,425
863654,Samsung,40900,428
166728,Samsung,40900,428
870415,Samsung,40900,428
296555,Samsung,40900,428
625538,Samsung,40900,428
658620,Samsung,40900,428
665422,Samsung,40900,428
675069,Samsung,40900,428
729948,Samsung,40900,428
916821,Samsung,39900,437
218103,Samsung,39900,437
964271,Samsung,39900,437
314129,Samsung,39900,437
344345,Samsung,39900,437
361882,Samsung,39900,437
595661,Samsung,39900,437
150457,Samsung,38900,444
215480,Samsung,38900,444
493720,Samsung,38900,444
520059,Samsung,38900,444
663387,Samsung,38900,444
715812,Samsung,38900,444
791777,Samsung,38900,444
166001,Samsung,37900,451
272443,Samsung,37900,451
532454,Samsung,37900,451
782358,Samsung,37900,451
803692,Samsung,37900,451
255410,Samsung,36900,456
214139,Samsung,35900,457
606367,Samsung,35900,457
549088,Samsung,34900,459
789727,Samsung,34900,459
954563,Samsung,33900,461
369889,Samsung,33900,461
546935,Samsung,33900,461
647766,Samsung,33900,461
744901,Samsung,33900,461
333589,Samsung,32900,466
680129,Samsung,32900,466
74926,Samsung,31900,468
535891,Samsung,31900,468
56481,Toshiba,95900,1
91058,Toshiba,93900,2
470467,Toshiba,91900,3
111675,Toshiba,88900,4
149957,Toshiba,88900,4
368849,Toshiba,88900,4
627344,Toshiba,88900,4
702497,Toshiba,88900,4
276884,Toshiba,87900,9
582255,Toshiba,87900,9
645455,Toshiba,87900,9
756032,Toshiba,87900,9
862774,Toshiba,86900,13
23352,Toshiba,86900,13
978943,Toshiba,86900,13
672985,Toshiba,86900,13
108420,Toshiba,85900,17
569625,Toshiba,85900,17
616104,Toshiba,85900,17
648007,Toshiba,85900,17
664557,Toshiba,85900,17
768587,Toshiba,85900,17
43948,Toshiba,84900,23
149968,Toshiba,84900,23
379611,Toshiba,84900,23
414414,Toshiba,84900,23
589715,Toshiba,84900,23
909218,Toshiba,83900,28
45334,Toshiba,83900,28
217147,Toshiba,83900,28
255765,Toshiba,83900,28
309888,Toshiba,83900,28
537999,Toshiba,83900,28
749768,Toshiba,83900,28
784887,Toshiba,83900,28
943790,Toshiba,82900,36
16478,Toshiba,82900,36
948069,Toshiba,82900,36
108337,Toshiba,82900,36
262998,Toshiba,82900,36
283599,Toshiba,82900,36
526774,Toshiba,82900,36
576476,Toshiba,82900,36
319663,Toshiba,81900,44
327569,Toshiba,81900,44
570416,Toshiba,81900,44
749840,Toshiba,81900,44
880154,Toshiba,80900,48
194815,Toshiba,80900,48
975941,Toshiba,80900,48
257456,Toshiba,80900,48
990833,Toshiba,80900,48
311581,Toshiba,80900,48
482756,Toshiba,80900,48
502335,Toshiba,80900,48
797797,Toshiba,80900,48
882133,Toshiba,79900,57
133545,Toshiba,79900,57
926765,Toshiba,79900,57
417894,Toshiba,79900,57
570851,Toshiba,79900,57
610263,Toshiba,79900,57
633643,Toshiba,79900,57
745443,Toshiba,79900,57
28532,Toshiba,78900,65
191798,Toshiba,78900,65
268321,Toshiba,78900,65
428066,Toshiba,78900,65
991351,Toshiba,77900,69
72024,Toshiba,77900,69
93474,Toshiba,77900,69
455702,Toshiba,77900,69
666728,Toshiba,77900,69
810824,Toshiba,77900,69
238117,Toshiba,76900,75
247875,Toshiba,76900,75
294352,Toshiba,76900,75
370280,Toshiba,76900,75
526421,Toshiba,76900,75
536687,Toshiba,76900,75
541449,Toshiba,76900,75
665588,Toshiba,76900,75
694942,Toshiba,76900,75
757087,Toshiba,76900,75
879639,Toshiba,75900,85
20472,Toshiba,75900,85
902159,Toshiba,75900,85
80269,Toshiba,75900,85
994648,Toshiba,75900,85
160772,Toshiba,75900,85
417119,Toshiba,75900,85
579049,Toshiba,75900,85
620754,Toshiba,75900,85
815062,Toshiba,75900,85
96742,Toshiba,74900,95
112926,Toshiba,74900,95
239036,Toshiba,74900,95
757551,Toshiba,74900,95
764973,Toshiba,74900,95
774094,Toshiba,74900,95
850526,Toshiba,74900,95
881493,Toshiba,73900,102
99552,Toshiba,73900,102
930575,Toshiba,73900,102
165354,Toshiba,73900,102
932881,Toshiba,73900,102
246975,Toshiba,73900,102
948528,Toshiba,73900,102
365011,Toshiba,73900,102
953284,Toshiba,73900,102
444476,Toshiba,73900,102
956022,Toshiba,73900,102
637213,Toshiba,73900,102
819214,Toshiba,73900,102
150228,Toshiba,72900,115
343804,Toshiba,72900,115
348543,Toshiba,72900,115
390873,Toshiba,72900,115
659687,Toshiba,72900,115
665337,Toshiba,72900,115
686528,Toshiba,72900,115
818039,Toshiba,72900,115
295062,Toshiba,71900,123
399263,Toshiba,71900,123
494842,Toshiba,71900,123
521354,Toshiba,71900,123
524736,Toshiba,71900,123
583699,Toshiba,71900,123
631361,Toshiba,71900,123
844979,Toshiba,71900,123
860687,Toshiba,70900,131
43534,Toshiba,70900,131
56520,Toshiba,70900,131
444520,Toshiba,70900,131
454545,Toshiba,70900,131
542717,Toshiba,70900,131
779580,Toshiba,70900,131
799210,Toshiba,70900,131
799554,Toshiba,70900,131
952568,Toshiba,69900,140
140643,Toshiba,69900,140
284846,Toshiba,69900,140
327467,Toshiba,69900,140
440865,Toshiba,69900,140
773246,Toshiba,69900,140
809209,Toshiba,69900,140
943330,Toshiba,68900,147
2370,Toshiba,68900,147
948907,Toshiba,68900,147
18751,Toshiba,68900,147
963982,Toshiba,68900,147
72125,Toshiba,68900,147
98990,Toshiba,68900,147
320647,Toshiba,68900,147
488288,Toshiba,68900,147
596953,Toshiba,68900,147
698713,Toshiba,68900,147
843303,Toshiba,68900,147
863520,Toshiba,67900,159
5900,Toshiba,67900,159
875984,Toshiba,67900,159
184472,Toshiba,67900,159
967569,Toshiba,67900,159
257776,Toshiba,67900,159
483941,Toshiba,67900,159
661081,Toshiba,67900,159
914923,Toshiba,66900,167
25287,Toshiba,66900,167
64661,Toshiba,66900,167
188679,Toshiba,66900,167
438077,Toshiba,66900,167
470359,Toshiba,66900,167
584978,Toshiba,66900,167
802489,Toshiba,66900,167
836729,Toshiba,66900,167
16943,Toshiba,65900,176
21809,Toshiba,65900,176
33365,Toshiba,65900,176
177001,Toshiba,65900,176
230529,Toshiba,65900,176
247560,Toshiba,65900,176
278860,Toshiba,65900,176
354406,Toshiba,65900,176
372006,Toshiba,65900,176
396274,Toshiba,65900,176
407094,Toshiba,65900,176
492678,Toshiba,65900,176
641954,Toshiba,65900,176
661083,Toshiba,65900,176
675684,Toshiba,65900,176
690031,Toshiba,65900,176
750933,Toshiba,65900,176
759512,Toshiba,65900,176
989589,Toshiba,64900,194
288116,Toshiba,64900,194
569869,Toshiba,64900,194
810112,Toshiba,64900,194
895797,Toshiba,63900,198
11812,Toshiba,63900,198
900729,Toshiba,63900,198
56121,Toshiba,63900,198
916266,Toshiba,63900,198
196516,Toshiba,63900,198
214433,Toshiba,63900,198
224950,Toshiba,63900,198
332987,Toshiba,63900,198
388918,Toshiba,63900,198
418533,Toshiba,63900,198
523726,Toshiba,63900,198
576623,Toshiba,63900,198
680562,Toshiba,63900,198
719826,Toshiba,63900,198
873827,Toshiba,62900,213
96823,Toshiba,62900,213
164131,Toshiba,62900,213
221070,Toshiba,62900,213
327487,Toshiba,62900,213
371983,Toshiba,62900,213
382835,Toshiba,62900,213
429817,Toshiba,62900,213
777538,Toshiba,62900,213
794671,Toshiba,62900,213
824785,Toshiba,62900,213
833399,Toshiba,62900,213
858491,Toshiba,61900,225
55586,Toshiba,61900,225
878026,Toshiba,61900,225
124800,Toshiba,61900,225
893440,Toshiba,61900,225
185614,Toshiba,61900,225
425946,Toshiba,61900,225
431959,Toshiba,61900,225
814052,Toshiba,61900,225
938239,Toshiba,60900,234
72379,Toshiba,60900,234
997152,Toshiba,60900,234
263564,Toshiba,60900,234
324798,Toshiba,60900,234
419820,Toshiba,60900,234
648925,Toshiba,60900,234
696667,Toshiba,60900,234
727751,Toshiba,60900,234
796053,Toshiba,60900,234
119173,Toshiba,59900,244
293158,Toshiba,59900,244
389506,Toshiba,59900,244
445481,Toshiba,59900,244
467736,Toshiba,59900,244
481380,Toshiba,59900,244
506490,Toshiba,59900,244
528703,Toshiba,59900,244
677654,Toshiba,59900,244
705992,Toshiba,59900,244
709703,Toshiba,59900,244
818456,Toshiba,59900,244
89677,Toshiba,58900,256
147285,Toshiba,58900,256
222724,Toshiba,58900,256
313581,Toshiba,58900,256
500994,Toshiba,58900,256
724133,Toshiba,58900,256
873728,Toshiba,57900,262
29441,Toshiba,57900,262
992062,Toshiba,57900,262
161370,Toshiba,57900,262
235861,Toshiba,57900,262
273336,Toshiba,57900,262
351510,Toshiba,57900,262
599040,Toshiba,57900,262
720223,Toshiba,57900,262
732205,Toshiba,57900,262
825203,Toshiba,57900,262
867070,Toshiba,56900,273
153980,Toshiba,56900,273
888886,Toshiba,56900,273
158923,Toshiba,56900,273
316232,Toshiba,56900,273
386232,Toshiba,56900,273
492521,Toshiba,56900,273
501307,Toshiba,56900,273
505718,Toshiba,56900,273
558983,Toshiba,56900,273
611220,Toshiba,56900,273
712973,Toshiba,56900,273
905179,Toshiba,55900,285
23382,Toshiba,55900,285
27058,Toshiba,55900,285
77672,Toshiba,55900,285
96242,Toshiba,55900,285
514729,Toshiba,55900,285
555946,Toshiba,55900,285
662247,Toshiba,55900,285
701024,Toshiba,55900,285
780700,Toshiba,55900,285
793196,Toshiba,55900,285
855683,Toshiba,54900,296
235279,Toshiba,54900,296
973414,Toshiba,54900,296
253122,Toshiba,54900,296
288640,Toshiba,54900,296
289599,Toshiba,54900,296
435031,Toshiba,54900,296
436211,Toshiba,54900,296
469941,Toshiba,54900,296
514671,Toshiba,54900,296
662196,Toshiba,54900,296
726415,Toshiba,54900,296
754479,Toshiba,54900,296
832069,Toshiba,54900,296
28780,Toshiba,53900,310
124332,Toshiba,53900,310
250475,Toshiba,53900,310
459222,Toshiba,53900,310
663677,Toshiba,53900,310
725651,Toshiba,53900,310
739828,Toshiba,53900,310
812146,Toshiba,53900,310
897853,Toshiba,52900,318
16912,Toshiba,52900,318
903241,Toshiba,52900,318
159205,Toshiba,52900,318
232347,Toshiba,52900,318
254501,Toshiba,52900,318
257018,Toshiba,52900,318
496635,Toshiba,52900,318
649231,Toshiba,52900,318
857337,Toshiba,51900,327
86150,Toshiba,51900,327
881109,Toshiba,51900,327
170815,Toshiba,51900,327
888395,Toshiba,51900,327
341720,Toshiba,51900,327
473361,Toshiba,51900,327
482338,Toshiba,51900,327
546602,Toshiba,51900,327
742327,Toshiba,51900,327
792680,Toshiba,51900,327
874836,Toshiba,50900,338
67462,Toshiba,50900,338
888975,Toshiba,50900,338
115164,Toshiba,50900,338
895707,Toshiba,50900,338
118133,Toshiba,50900,338
933688,Toshiba,50900,338
134934,Toshiba,50900,338
171568,Toshiba,50900,338
194316,Toshiba,50900,338
228348,Toshiba,50900,338
276463,Toshiba,50900,338
385718,Toshiba,50900,338
415974,Toshiba,50900,338
482728,Toshiba,50900,338
549163,Toshiba,50900,338
558531,Toshiba,50900,338
637774,Toshiba,50900,338
679066,Toshiba,50900,338
729104,Toshiba,50900,338
903362,Toshiba,49900,358
189569,Toshiba,49900,358
989159,Toshiba,49900,358
275426,Toshiba,49900,358
405405,Toshiba,49900,358
484229,Toshiba,49900,358
520058,Toshiba,49900,358
555570,Toshiba,49900,358
574166,Toshiba,49900,358
739266,Toshiba,49900,358
748854,Toshiba,49900,358
770068,Toshiba,49900,358
26987,Toshiba,48900,370
152622,Toshiba,48900,370
299724,Toshiba,48900,370
329030,Toshiba,48900,370
364259,Toshiba,48900,370
450001,Toshiba,48900,370
544325,Toshiba,48900,370
624265,Toshiba,48900,370
631484,Toshiba,48900,370
649048,Toshiba,48900,370
734165,Toshiba,48900,370
842071,Toshiba,48900,370
862806,Toshiba,47900,382
326038,Toshiba,47900,382
911959,Toshiba,47900,382
367728,Toshiba,47900,382
918915,Toshiba,47900,382
368907,Toshiba,47900,382
921214,Toshiba,47900,382
499811,Toshiba,47900,382
975636,Toshiba,47900,382
548005,Toshiba,47900,382
912687,Toshiba,46900,392
109466,Toshiba,46900,392
963564,Toshiba,46900,392
297414,Toshiba,46900,392
313670,Toshiba,46900,392
338033,Toshiba,46900,392
413351,Toshiba,46900,392
529963,Toshiba,46900,392
841728,Toshiba,46900,392
927248,Toshiba,45900,401
29856,Toshiba,45900,401
31186,Toshiba,45900,401
51122,Toshiba,45900,401
174876,Toshiba,45900,401
265224,Toshiba,45900,401
266323,Toshiba,45900,401
391917,Toshiba,45900,401
683939,Toshiba,45900,401
684227,Toshiba,45900,401
730491,Toshiba,45900,401
876125,Toshiba,44900,412
204507,Toshiba,44900,412
912861,Toshiba,44900,412
235630,Toshiba,44900,412
973550,Toshiba,44900,412
261851,Toshiba,44900,412
359043,Toshiba,44900,412
370658,Toshiba,44900,412
398579,Toshiba,44900,412
655587,Toshiba,44900,412
663555,Toshiba,44900,412
797220,Toshiba,44900,412
875328,Toshiba,43900,424
166333,Toshiba,43900,424
885560,Toshiba,43900,424
273510,Toshiba,43900,424
896161,Toshiba,43900,424
437859,Toshiba,43900,424
931138,Toshiba,43900,424
750767,Toshiba,43900,424
968943,Toshiba,43900,424
757131,Toshiba,43900,424
760434,Toshiba,43900,424
762571,Toshiba,43900,424
122776,Toshiba,42900,436
155559,Toshiba,42900,436
345374,Toshiba,42900,436
463284,Toshiba,42900,436
512636,Toshiba,42900,436
68867,Toshiba,41900,441
180925,Toshiba,41900,441
227775,Toshiba,41900,441
310200,Toshiba,41900,441
334221,Toshiba,41900,441
592419,Toshiba,41900,441
629866,Toshiba,41900,441
738465,Toshiba,41900,441
905688,Toshiba,40900,449
72583,Toshiba,40900,449
978260,Toshiba,40900,449
323146,Toshiba,40900,449
990701,Toshiba,40900,449
364992,Toshiba,40900,449
796935,Toshiba,40900,449
508468,Toshiba,39900,456
187758,Toshiba,38900,457
233560,Toshiba,38900,457
592655,Toshiba,38900,457
612257,Toshiba,38900,457
790339,Toshiba,38900,457
325392,Toshiba,37900,462
817976,Toshiba,37900,462
135068,Toshiba,36900,464
367393,Toshiba,36900,464
752962,Toshiba,36900,464
300506,Toshiba,35900,467
384388,Toshiba,35900,467
549338,Toshiba,35900,467
645835,Toshiba,35900,467
906984,Toshiba,34900,471
548008,Toshiba,34900,471
612424,Toshiba,34900,471
97737,Toshiba,33900,474
492238,Toshiba,33900,474
237000,Toshiba,32900,476
809713,Toshiba,31900,477
948814,Toshiba,29900,478
826710,Toshiba,29900,478
775552,Toshiba,28900,480
153490,Toshiba,26900,481
479824,Toshiba,26900,481
490045,unknown,151900,1
960836,unknown,148900,2
648262,unknown,124900,3
226056,unknown,123900,4
238443,unknown,116900,5
406101,unknown,111900,6
98688,unknown,98900,7
138717,unknown,98900,7
990807,unknown,97900,9
612416,unknown,87900,10
947847,unknown,87900,10
640216,unknown,87900,10
502154,unknown,86900,13
733572,unknown,85900,14
329986,unknown,83900,15
787744,unknown,83900,15
44648,unknown,82900,17
397218,unknown,82900,17
693435,unknown,81900,19
524395,unknown,80900,20
139838,unknown,78900,21
389283,unknown,76900,22
64700,unknown,72900,23
303802,unknown,71900,24
713033,unknown,71900,24
300507,unknown,70900,26
490100,unknown,70900,26
115200,unknown,69900,28
988652,unknown,68900,29
294754,unknown,68900,29
951761,unknown,67900,31
277397,unknown,67900,31
661274,unknown,66900,33
873205,unknown,65900,34
130013,unknown,63900,35
971529,unknown,63900,35
838190,unknown,62900,37
28401,unknown,61900,38
111027,unknown,61900,38
548333,unknown,61900,38
343879,unknown,60900,41
374986,unknown,59900,42
801297,unknown,57900,43
620523,unknown,56900,44
750968,unknown,53900,45
661987,unknown,52900,46
216583,unknown,51900,47
157438,unknown,50900,48
712323,unknown,48900,49
805950,unknown,48900,49
76797,unknown,47900,51
922199,unknown,46900,52
275238,unknown,46900,52
114511,unknown,45900,54
361691,unknown,45900,54
757889,unknown,45900,54
829666,unknown,43900,57
171579,unknown,42900,58
808733,unknown,42900,58
204449,unknown,40900,60
315667,unknown,40900,60
439601,unknown,30900,62
928202,unknown,23900,63
